pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
8375,3669,brie_carre_s,1,03-03-2015,17:19:38,23.65,23.65,S,Supreme,The Brie Carre Pizza
8376,3669,spinach_supr_l,1,03-03-2015,17:19:38,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
8377,3670,classic_dlx_m,1,03-03-2015,17:27:05,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8378,3670,veggie_veg_m,1,03-03-2015,17:27:05,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
8379,3671,classic_dlx_l,1,03-03-2015,17:27:27,20.5,20.5,L,Classic,The Classic Deluxe Pizza
8380,3671,prsc_argla_l,1,03-03-2015,17:27:27,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
8381,3671,the_greek_m,1,03-03-2015,17:27:27,16.0,16.0,M,Classic,The Greek Pizza
8382,3672,thai_ckn_l,1,03-03-2015,17:29:49,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8383,3673,brie_carre_s,1,03-03-2015,17:48:45,23.65,23.65,S,Supreme,The Brie Carre Pizza
8384,3673,spinach_fet_l,1,03-03-2015,17:48:45,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
8385,3674,spin_pesto_s,1,03-03-2015,17:58:31,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
8386,3675,ckn_alfredo_l,1,03-03-2015,18:18:27,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
8387,3675,hawaiian_s,1,03-03-2015,18:18:27,10.5,10.5,S,Classic,The Hawaiian Pizza
8388,3675,mexicana_l,1,03-03-2015,18:18:27,20.25,20.25,L,Veggie,The Mexicana Pizza
8389,3675,spinach_fet_m,1,03-03-2015,18:18:27,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
8390,3676,sicilian_m,1,03-03-2015,18:29:01,16.25,16.25,M,Supreme,The Sicilian Pizza
8391,3677,big_meat_s,1,03-03-2015,18:36:32,12.0,12.0,S,Classic,The Big Meat Pizza
8392,3677,ital_veggie_m,1,03-03-2015,18:36:32,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
8393,3677,pepperoni_l,1,03-03-2015,18:36:32,15.25,15.25,L,Classic,The Pepperoni Pizza
8394,3677,peppr_salami_m,1,03-03-2015,18:36:32,16.5,16.5,M,Supreme,The Pepper Salami Pizza
8395,3678,pepperoni_s,1,03-03-2015,18:41:49,9.75,9.75,S,Classic,The Pepperoni Pizza
8396,3678,spin_pesto_s,1,03-03-2015,18:41:49,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
8397,3679,veggie_veg_l,1,03-03-2015,18:45:59,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
8398,3680,bbq_ckn_s,1,03-03-2015,19:10:38,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
8399,3681,hawaiian_m,1,03-03-2015,19:11:50,13.25,13.25,M,Classic,The Hawaiian Pizza
8400,3682,cali_ckn_m,1,03-03-2015,19:46:03,16.75,16.75,M,Chicken,The California Chicken Pizza
8401,3682,mexicana_l,1,03-03-2015,19:46:03,20.25,20.25,L,Veggie,The Mexicana Pizza
8402,3683,classic_dlx_m,1,03-03-2015,19:56:12,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8403,3683,five_cheese_l,1,03-03-2015,19:56:12,18.5,18.5,L,Veggie,The Five Cheese Pizza
8404,3683,peppr_salami_l,1,03-03-2015,19:56:12,20.75,20.75,L,Supreme,The Pepper Salami Pizza
8405,3683,southw_ckn_l,1,03-03-2015,19:56:12,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8406,3684,brie_carre_s,1,03-03-2015,19:59:11,23.65,23.65,S,Supreme,The Brie Carre Pizza
8407,3685,ital_cpcllo_s,1,03-03-2015,20:05:12,12.0,12.0,S,Classic,The Italian Capocollo Pizza
8408,3685,mediterraneo_l,1,03-03-2015,20:05:12,20.25,20.25,L,Veggie,The Mediterranean Pizza
8409,3685,pep_msh_pep_s,1,03-03-2015,20:05:12,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8410,3686,prsc_argla_l,1,03-03-2015,20:20:00,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
8411,3687,sicilian_l,1,03-03-2015,20:25:37,20.25,20.25,L,Supreme,The Sicilian Pizza
8412,3688,bbq_ckn_m,1,03-03-2015,20:46:18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
8413,3688,pep_msh_pep_s,1,03-03-2015,20:46:18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8414,3689,ckn_alfredo_m,1,03-03-2015,21:41:41,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
8415,3689,five_cheese_l,2,03-03-2015,21:41:41,18.5,37.0,L,Veggie,The Five Cheese Pizza
8416,3689,spicy_ital_m,1,03-03-2015,21:41:41,16.5,16.5,M,Supreme,The Spicy Italian Pizza
8417,3690,ckn_pesto_l,1,03-03-2015,21:58:18,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
8418,3690,soppressata_m,1,03-03-2015,21:58:18,16.5,16.5,M,Supreme,The Soppressata Pizza
8419,3691,bbq_ckn_l,1,04-03-2015,11:23:00,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8420,3691,mexicana_l,1,04-03-2015,11:23:00,20.25,20.25,L,Veggie,The Mexicana Pizza
8421,3691,prsc_argla_s,1,04-03-2015,11:23:00,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
8422,3691,sicilian_l,1,04-03-2015,11:23:00,20.25,20.25,L,Supreme,The Sicilian Pizza
8423,3692,ckn_alfredo_l,1,04-03-2015,11:31:04,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
8424,3692,classic_dlx_s,1,04-03-2015,11:31:04,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8425,3692,hawaiian_m,1,04-03-2015,11:31:04,13.25,13.25,M,Classic,The Hawaiian Pizza
8426,3692,ital_supr_m,1,04-03-2015,11:31:04,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8427,3692,pep_msh_pep_s,1,04-03-2015,11:31:04,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8428,3692,peppr_salami_l,1,04-03-2015,11:31:04,20.75,20.75,L,Supreme,The Pepper Salami Pizza
8429,3692,thai_ckn_m,1,04-03-2015,11:31:04,16.75,16.75,M,Chicken,The Thai Chicken Pizza
8430,3693,classic_dlx_l,1,04-03-2015,11:34:38,20.5,20.5,L,Classic,The Classic Deluxe Pizza
8431,3694,calabrese_m,1,04-03-2015,11:38:17,16.25,16.25,M,Supreme,The Calabrese Pizza
8432,3695,ital_cpcllo_l,1,04-03-2015,12:02:42,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8433,3696,hawaiian_s,1,04-03-2015,12:07:09,10.5,10.5,S,Classic,The Hawaiian Pizza
8434,3697,green_garden_m,1,04-03-2015,12:19:37,16.0,16.0,M,Veggie,The Green Garden Pizza
8435,3697,ital_veggie_m,1,04-03-2015,12:19:37,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
8436,3697,napolitana_m,1,04-03-2015,12:19:37,16.0,16.0,M,Classic,The Napolitana Pizza
8437,3698,ital_cpcllo_m,1,04-03-2015,12:28:30,16.0,16.0,M,Classic,The Italian Capocollo Pizza
8438,3698,mediterraneo_l,1,04-03-2015,12:28:30,20.25,20.25,L,Veggie,The Mediterranean Pizza
8439,3699,big_meat_s,1,04-03-2015,12:29:54,12.0,12.0,S,Classic,The Big Meat Pizza
8440,3699,southw_ckn_l,1,04-03-2015,12:29:54,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8441,3699,southw_ckn_m,1,04-03-2015,12:29:54,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
8442,3700,calabrese_m,1,04-03-2015,12:32:19,16.25,16.25,M,Supreme,The Calabrese Pizza
8443,3700,pepperoni_m,1,04-03-2015,12:32:19,12.5,12.5,M,Classic,The Pepperoni Pizza
8444,3701,four_cheese_l,1,04-03-2015,12:51:21,17.95,17.95,L,Veggie,The Four Cheese Pizza
8445,3702,bbq_ckn_l,1,04-03-2015,12:53:29,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8446,3702,classic_dlx_l,1,04-03-2015,12:53:29,20.5,20.5,L,Classic,The Classic Deluxe Pizza
8447,3702,five_cheese_l,1,04-03-2015,12:53:29,18.5,18.5,L,Veggie,The Five Cheese Pizza
8448,3702,ital_cpcllo_m,1,04-03-2015,12:53:29,16.0,16.0,M,Classic,The Italian Capocollo Pizza
8449,3702,ital_cpcllo_s,1,04-03-2015,12:53:29,12.0,12.0,S,Classic,The Italian Capocollo Pizza
8450,3702,peppr_salami_l,1,04-03-2015,12:53:29,20.75,20.75,L,Supreme,The Pepper Salami Pizza
8451,3702,spinach_fet_s,1,04-03-2015,12:53:29,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
8452,3702,the_greek_m,1,04-03-2015,12:53:29,16.0,16.0,M,Classic,The Greek Pizza
8453,3703,bbq_ckn_l,1,04-03-2015,12:59:51,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8454,3703,brie_carre_s,1,04-03-2015,12:59:51,23.65,23.65,S,Supreme,The Brie Carre Pizza
8455,3703,calabrese_m,1,04-03-2015,12:59:51,16.25,16.25,M,Supreme,The Calabrese Pizza
8456,3704,hawaiian_s,1,04-03-2015,13:06:24,10.5,10.5,S,Classic,The Hawaiian Pizza
8457,3705,ckn_pesto_l,1,04-03-2015,13:15:42,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
8458,3705,classic_dlx_s,1,04-03-2015,13:15:42,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8459,3705,ital_veggie_m,1,04-03-2015,13:15:42,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
8460,3705,mexicana_m,1,04-03-2015,13:15:42,16.0,16.0,M,Veggie,The Mexicana Pizza
8461,3705,prsc_argla_m,1,04-03-2015,13:15:42,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
8462,3706,napolitana_l,1,04-03-2015,13:17:31,20.5,20.5,L,Classic,The Napolitana Pizza
8463,3707,hawaiian_l,1,04-03-2015,13:20:21,16.5,16.5,L,Classic,The Hawaiian Pizza
8464,3708,peppr_salami_s,1,04-03-2015,13:23:35,12.5,12.5,S,Supreme,The Pepper Salami Pizza
8465,3709,sicilian_l,2,04-03-2015,13:26:50,20.25,40.5,L,Supreme,The Sicilian Pizza
8466,3709,southw_ckn_l,1,04-03-2015,13:26:50,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8467,3710,bbq_ckn_l,1,04-03-2015,13:48:40,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8468,3710,cali_ckn_l,1,04-03-2015,13:48:40,20.75,20.75,L,Chicken,The California Chicken Pizza
8469,3710,cali_ckn_m,1,04-03-2015,13:48:40,16.75,16.75,M,Chicken,The California Chicken Pizza
8470,3710,ital_veggie_s,1,04-03-2015,13:48:40,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
8471,3710,pep_msh_pep_m,2,04-03-2015,13:48:40,14.5,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8472,3710,peppr_salami_l,1,04-03-2015,13:48:40,20.75,20.75,L,Supreme,The Pepper Salami Pizza
8473,3710,prsc_argla_s,1,04-03-2015,13:48:40,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
8474,3710,sicilian_l,1,04-03-2015,13:48:40,20.25,20.25,L,Supreme,The Sicilian Pizza
8475,3710,southw_ckn_m,1,04-03-2015,13:48:40,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
8476,3710,thai_ckn_l,1,04-03-2015,13:48:40,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8477,3711,southw_ckn_s,1,04-03-2015,13:51:43,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
8478,3712,thai_ckn_s,1,04-03-2015,14:15:54,12.75,12.75,S,Chicken,The Thai Chicken Pizza
8479,3713,bbq_ckn_m,1,04-03-2015,14:45:20,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
8480,3713,cali_ckn_l,1,04-03-2015,14:45:20,20.75,20.75,L,Chicken,The California Chicken Pizza
8481,3713,hawaiian_s,1,04-03-2015,14:45:20,10.5,10.5,S,Classic,The Hawaiian Pizza
8482,3713,mexicana_m,1,04-03-2015,14:45:20,16.0,16.0,M,Veggie,The Mexicana Pizza
8483,3714,hawaiian_l,1,04-03-2015,14:47:48,16.5,16.5,L,Classic,The Hawaiian Pizza
8484,3715,ckn_alfredo_m,1,04-03-2015,14:51:20,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
8485,3715,ital_supr_l,1,04-03-2015,14:51:20,20.75,20.75,L,Supreme,The Italian Supreme Pizza
8486,3715,veggie_veg_m,1,04-03-2015,14:51:20,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
8487,3716,hawaiian_s,1,04-03-2015,14:57:58,10.5,10.5,S,Classic,The Hawaiian Pizza
8488,3716,napolitana_s,1,04-03-2015,14:57:58,12.0,12.0,S,Classic,The Napolitana Pizza
8489,3717,cali_ckn_s,1,04-03-2015,15:38:29,12.75,12.75,S,Chicken,The California Chicken Pizza
8490,3717,ital_supr_m,1,04-03-2015,15:38:29,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8491,3718,spinach_fet_m,1,04-03-2015,15:57:13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
8492,3719,ital_cpcllo_m,1,04-03-2015,16:09:26,16.0,16.0,M,Classic,The Italian Capocollo Pizza
8493,3720,ckn_pesto_m,1,04-03-2015,16:10:09,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
8494,3721,classic_dlx_s,1,04-03-2015,16:15:28,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8495,3722,calabrese_m,1,04-03-2015,16:21:46,16.25,16.25,M,Supreme,The Calabrese Pizza
8496,3723,mediterraneo_s,1,04-03-2015,16:29:02,12.0,12.0,S,Veggie,The Mediterranean Pizza
8497,3723,thai_ckn_m,1,04-03-2015,16:29:02,16.75,16.75,M,Chicken,The Thai Chicken Pizza
8498,3724,classic_dlx_s,1,04-03-2015,16:38:05,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8499,3724,green_garden_m,1,04-03-2015,16:38:05,16.0,16.0,M,Veggie,The Green Garden Pizza
8500,3724,pepperoni_l,1,04-03-2015,16:38:05,15.25,15.25,L,Classic,The Pepperoni Pizza
8501,3724,thai_ckn_s,1,04-03-2015,16:38:05,12.75,12.75,S,Chicken,The Thai Chicken Pizza
8502,3725,cali_ckn_m,1,04-03-2015,16:56:16,16.75,16.75,M,Chicken,The California Chicken Pizza
8503,3725,napolitana_m,1,04-03-2015,16:56:16,16.0,16.0,M,Classic,The Napolitana Pizza
8504,3725,the_greek_xl,1,04-03-2015,16:56:16,25.5,25.5,XL,Classic,The Greek Pizza
8505,3726,big_meat_s,1,04-03-2015,17:11:50,12.0,12.0,S,Classic,The Big Meat Pizza
8506,3726,prsc_argla_s,1,04-03-2015,17:11:50,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
8507,3727,ckn_alfredo_l,1,04-03-2015,17:16:34,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
8508,3728,ckn_alfredo_l,1,04-03-2015,17:30:38,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
8509,3728,napolitana_m,1,04-03-2015,17:30:38,16.0,16.0,M,Classic,The Napolitana Pizza
8510,3728,prsc_argla_s,1,04-03-2015,17:30:38,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
8511,3728,spinach_supr_l,1,04-03-2015,17:30:38,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
8512,3729,bbq_ckn_l,1,04-03-2015,17:52:09,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8513,3729,classic_dlx_l,1,04-03-2015,17:52:09,20.5,20.5,L,Classic,The Classic Deluxe Pizza
8514,3729,classic_dlx_s,1,04-03-2015,17:52:09,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8515,3729,five_cheese_l,1,04-03-2015,17:52:09,18.5,18.5,L,Veggie,The Five Cheese Pizza
8516,3729,napolitana_s,1,04-03-2015,17:52:09,12.0,12.0,S,Classic,The Napolitana Pizza
8517,3729,thai_ckn_l,1,04-03-2015,17:52:09,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8518,3730,ckn_alfredo_m,1,04-03-2015,17:55:40,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
8519,3730,mediterraneo_s,1,04-03-2015,17:55:40,12.0,12.0,S,Veggie,The Mediterranean Pizza
8520,3731,four_cheese_m,1,04-03-2015,18:06:40,14.75,14.75,M,Veggie,The Four Cheese Pizza
8521,3732,spicy_ital_l,1,04-03-2015,18:13:25,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8522,3732,veggie_veg_m,1,04-03-2015,18:13:25,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
8523,3733,bbq_ckn_l,1,04-03-2015,18:19:59,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8524,3733,bbq_ckn_m,1,04-03-2015,18:19:59,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
8525,3733,napolitana_l,1,04-03-2015,18:19:59,20.5,20.5,L,Classic,The Napolitana Pizza
8526,3733,veggie_veg_l,1,04-03-2015,18:19:59,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
8527,3734,big_meat_s,1,04-03-2015,18:23:25,12.0,12.0,S,Classic,The Big Meat Pizza
8528,3734,ital_supr_m,1,04-03-2015,18:23:25,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8529,3734,pepperoni_s,1,04-03-2015,18:23:25,9.75,9.75,S,Classic,The Pepperoni Pizza
8530,3734,prsc_argla_l,1,04-03-2015,18:23:25,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
8531,3735,pep_msh_pep_l,1,04-03-2015,18:25:22,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8532,3735,southw_ckn_l,1,04-03-2015,18:25:22,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
8533,3735,thai_ckn_m,1,04-03-2015,18:25:22,16.75,16.75,M,Chicken,The Thai Chicken Pizza
8534,3736,big_meat_s,1,04-03-2015,18:27:05,12.0,12.0,S,Classic,The Big Meat Pizza
8535,3736,cali_ckn_l,1,04-03-2015,18:27:05,20.75,20.75,L,Chicken,The California Chicken Pizza
8536,3736,mexicana_l,1,04-03-2015,18:27:05,20.25,20.25,L,Veggie,The Mexicana Pizza
8537,3736,spinach_fet_s,1,04-03-2015,18:27:05,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
8538,3737,cali_ckn_m,2,04-03-2015,18:27:40,16.75,33.5,M,Chicken,The California Chicken Pizza
8539,3738,ital_cpcllo_s,1,04-03-2015,18:36:42,12.0,12.0,S,Classic,The Italian Capocollo Pizza
8540,3738,thai_ckn_m,1,04-03-2015,18:36:42,16.75,16.75,M,Chicken,The Thai Chicken Pizza
8541,3739,ital_cpcllo_m,1,04-03-2015,18:59:47,16.0,16.0,M,Classic,The Italian Capocollo Pizza
8542,3739,mediterraneo_m,1,04-03-2015,18:59:47,16.0,16.0,M,Veggie,The Mediterranean Pizza
8543,3740,sicilian_s,1,04-03-2015,19:17:24,12.25,12.25,S,Supreme,The Sicilian Pizza
8544,3741,four_cheese_m,1,04-03-2015,19:17:32,14.75,14.75,M,Veggie,The Four Cheese Pizza
8545,3741,peppr_salami_l,1,04-03-2015,19:17:32,20.75,20.75,L,Supreme,The Pepper Salami Pizza
8546,3742,ital_supr_m,1,04-03-2015,19:48:33,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8547,3743,thai_ckn_l,1,04-03-2015,19:52:52,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8548,3744,big_meat_s,1,04-03-2015,20:14:27,12.0,12.0,S,Classic,The Big Meat Pizza
8549,3744,four_cheese_l,1,04-03-2015,20:14:27,17.95,17.95,L,Veggie,The Four Cheese Pizza
8550,3745,bbq_ckn_m,1,04-03-2015,20:30:11,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
8551,3745,cali_ckn_m,1,04-03-2015,20:30:11,16.75,16.75,M,Chicken,The California Chicken Pizza
8552,3746,napolitana_s,1,04-03-2015,20:45:53,12.0,12.0,S,Classic,The Napolitana Pizza
8553,3746,spinach_supr_l,1,04-03-2015,20:45:53,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
8554,3747,bbq_ckn_m,1,04-03-2015,20:48:13,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
8555,3747,ckn_alfredo_m,1,04-03-2015,20:48:13,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
8556,3748,bbq_ckn_l,1,04-03-2015,20:59:07,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8557,3748,cali_ckn_l,1,04-03-2015,20:59:07,20.75,20.75,L,Chicken,The California Chicken Pizza
8558,3748,mediterraneo_s,1,04-03-2015,20:59:07,12.0,12.0,S,Veggie,The Mediterranean Pizza
8559,3749,classic_dlx_l,1,04-03-2015,21:02:21,20.5,20.5,L,Classic,The Classic Deluxe Pizza
8560,3749,hawaiian_l,1,04-03-2015,21:02:21,16.5,16.5,L,Classic,The Hawaiian Pizza
8561,3749,ital_veggie_m,1,04-03-2015,21:02:21,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
8562,3749,pep_msh_pep_m,1,04-03-2015,21:02:21,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8563,3750,southw_ckn_m,1,05-03-2015,11:46:21,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
8564,3751,ital_supr_m,1,05-03-2015,11:47:34,16.5,16.5,M,Supreme,The Italian Supreme Pizza
8565,3751,napolitana_s,1,05-03-2015,11:47:34,12.0,12.0,S,Classic,The Napolitana Pizza
8566,3751,pepperoni_l,1,05-03-2015,11:47:34,15.25,15.25,L,Classic,The Pepperoni Pizza
8567,3751,spicy_ital_l,1,05-03-2015,11:47:34,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8568,3752,four_cheese_l,1,05-03-2015,11:49:36,17.95,17.95,L,Veggie,The Four Cheese Pizza
8569,3753,five_cheese_l,1,05-03-2015,12:01:47,18.5,18.5,L,Veggie,The Five Cheese Pizza
8570,3753,hawaiian_l,1,05-03-2015,12:01:47,16.5,16.5,L,Classic,The Hawaiian Pizza
8571,3753,spicy_ital_l,1,05-03-2015,12:01:47,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8572,3754,hawaiian_s,1,05-03-2015,12:05:20,10.5,10.5,S,Classic,The Hawaiian Pizza
8573,3755,bbq_ckn_l,1,05-03-2015,12:20:34,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8574,3756,bbq_ckn_l,1,05-03-2015,12:30:24,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
8575,3756,calabrese_l,1,05-03-2015,12:30:24,20.25,20.25,L,Supreme,The Calabrese Pizza
8576,3756,classic_dlx_s,1,05-03-2015,12:30:24,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8577,3756,pep_msh_pep_s,1,05-03-2015,12:30:24,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8578,3757,cali_ckn_m,1,05-03-2015,12:33:09,16.75,16.75,M,Chicken,The California Chicken Pizza
8579,3758,ital_cpcllo_l,1,05-03-2015,12:34:45,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8580,3759,thai_ckn_l,1,05-03-2015,12:44:29,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8581,3760,bbq_ckn_s,1,05-03-2015,12:49:45,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
8582,3761,spinach_supr_s,1,05-03-2015,12:52:34,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
8583,3762,hawaiian_l,1,05-03-2015,13:03:52,16.5,16.5,L,Classic,The Hawaiian Pizza
8584,3763,five_cheese_l,1,05-03-2015,13:06:49,18.5,18.5,L,Veggie,The Five Cheese Pizza
8585,3764,classic_dlx_s,1,05-03-2015,13:06:59,12.0,12.0,S,Classic,The Classic Deluxe Pizza
8586,3764,prsc_argla_m,1,05-03-2015,13:06:59,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
8587,3765,cali_ckn_l,2,05-03-2015,13:21:27,20.75,41.5,L,Chicken,The California Chicken Pizza
8588,3765,pep_msh_pep_l,1,05-03-2015,13:21:27,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8589,3765,spicy_ital_l,1,05-03-2015,13:21:27,20.75,20.75,L,Supreme,The Spicy Italian Pizza
8590,3765,the_greek_xl,1,05-03-2015,13:21:27,25.5,25.5,XL,Classic,The Greek Pizza
8591,3765,veggie_veg_s,1,05-03-2015,13:21:27,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
8592,3766,cali_ckn_l,1,05-03-2015,13:23:49,20.75,20.75,L,Chicken,The California Chicken Pizza
8593,3767,classic_dlx_m,1,05-03-2015,13:26:19,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8594,3767,ital_veggie_l,1,05-03-2015,13:26:19,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
8595,3768,thai_ckn_l,1,05-03-2015,13:27:04,20.75,20.75,L,Chicken,The Thai Chicken Pizza
8596,3769,ital_veggie_l,1,05-03-2015,13:28:39,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
8597,3769,veggie_veg_m,1,05-03-2015,13:28:39,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
8598,3770,mediterraneo_l,1,05-03-2015,13:34:21,20.25,20.25,L,Veggie,The Mediterranean Pizza
8599,3771,five_cheese_l,1,05-03-2015,13:35:17,18.5,18.5,L,Veggie,The Five Cheese Pizza
8600,3771,mediterraneo_m,1,05-03-2015,13:35:17,16.0,16.0,M,Veggie,The Mediterranean Pizza
8601,3772,prsc_argla_s,1,05-03-2015,13:38:19,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
8602,3773,ital_cpcllo_l,1,05-03-2015,13:41:31,20.5,20.5,L,Classic,The Italian Capocollo Pizza
8603,3773,napolitana_s,1,05-03-2015,13:41:31,12.0,12.0,S,Classic,The Napolitana Pizza
8604,3773,spicy_ital_m,1,05-03-2015,13:41:31,16.5,16.5,M,Supreme,The Spicy Italian Pizza
8605,3774,classic_dlx_m,1,05-03-2015,13:47:15,16.0,16.0,M,Classic,The Classic Deluxe Pizza
8606,3774,five_cheese_l,1,05-03-2015,13:47:15,18.5,18.5,L,Veggie,The Five Cheese Pizza
8607,3774,four_cheese_l,1,05-03-2015,13:47:15,17.95,17.95,L,Veggie,The Four Cheese Pizza
8608,3774,hawaiian_l,1,05-03-2015,13:47:15,16.5,16.5,L,Classic,The Hawaiian Pizza
8609,3774,ital_supr_s,1,05-03-2015,13:47:15,12.5,12.5,S,Supreme,The Italian Supreme Pizza
8610,3774,pep_msh_pep_l,1,05-03-2015,13:47:15,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
8611,3774,sicilian_s,1,05-03-2015,13:47:15,12.25,12.25,S,Supreme,The Sicilian Pizza
8612,3774,soppressata_l,1,05-03-2015,13:47:15,20.75,20.75,L,Supreme,The Soppressata Pizza
8613,3774,spinach_supr_l,1,05-03-2015,13:47:15,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
8614,3774,veggie_veg_m,1,05-03-2015,13:47:15,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
